backswing,vp,trial_number,session,block
False,vp26,233,_Session3_d03_,b05
False,vp26,234,_Session1_d01_,b03
False,vp26,234,_Session2_d02_,b05
False,vp26,234,_Session3_d03_,b05
False,vp26,235,_Session1_d01_,b03
False,vp26,235,_Session2_d02_,b05
False,vp26,235,_Session3_d03_,b05
False,vp26,236,_Session1_d01_,b03
False,vp26,236,_Session2_d02_,b05
False,vp26,236,_Session3_d03_,b05
False,vp26,237,_Session1_d01_,b03
False,vp26,237,_Session2_d02_,b05
False,vp26,237,_Session3_d03_,b05
False,vp26,238,_Session1_d01_,b03
False,vp26,238,_Session2_d02_,b05
False,vp26,238,_Session3_d03_,b05
False,vp26,239,_Session1_d01_,b03
False,vp26,239,_Session2_d02_,b05
True,vp26,239,_Session3_d03_,b05
False,vp26,23,_Session2_d02_,b01
False,vp26,23,_Session3_d03_,b01
False,vp26,240,_Session1_d01_,b04
False,vp26,240,_Session2_d02_,b06
False,vp26,241,_Session2_d02_,b06
False,vp26,241,_Session3_d03_,b06
False,vp26,242,_Session1_d01_,b04
False,vp26,242,_Session2_d02_,b06
False,vp26,242,_Session3_d03_,b06
False,vp26,243,_Session1_d01_,b04
False,vp26,243,_Session2_d02_,b06
False,vp26,243,_Session3_d03_,b06
False,vp26,244,_Session1_d01_,b04
False,vp26,244,_Session2_d02_,b06
False,vp26,244,_Session3_d03_,b06
False,vp26,245,_Session1_d01_,b04
False,vp26,245,_Session2_d02_,b06
False,vp26,245,_Session3_d03_,b06
False,vp26,246,_Session1_d01_,b04
False,vp26,246,_Session2_d02_,b06
False,vp26,246,_Session3_d03_,b06
False,vp26,247,_Session1_d01_,b04
False,vp26,247,_Session2_d02_,b06
False,vp26,247,_Session3_d03_,b06
True,vp26,248,_Session1_d01_,b04
True,vp26,248,_Session2_d02_,b06
False,vp26,248,_Session3_d03_,b06
False,vp26,249,_Session2_d02_,b06
False,vp26,249,_Session3_d03_,b06
False,vp26,24,_Session3_d03_,b01
False,vp26,250,_Session1_d01_,b04
False,vp26,250,_Session2_d02_,b06
False,vp26,250,_Session3_d03_,b06
False,vp26,251,_Session1_d01_,b04
False,vp26,251,_Session2_d02_,b06
False,vp26,251,_Session3_d03_,b06
False,vp26,252,_Session1_d01_,b04
False,vp26,252,_Session2_d02_,b06
False,vp26,252,_Session3_d03_,b06
False,vp26,253,_Session1_d01_,b04
False,vp26,253,_Session2_d02_,b06
False,vp26,253,_Session3_d03_,b06
False,vp26,254,_Session1_d01_,b04
False,vp26,254,_Session2_d02_,b06
False,vp26,254,_Session3_d03_,b06
False,vp26,255,_Session2_d02_,b06
False,vp26,255,_Session3_d03_,b06
False,vp26,256,_Session1_d01_,b04
False,vp26,256,_Session2_d02_,b06
False,vp26,256,_Session3_d03_,b06
False,vp26,257,_Session1_d01_,b04
False,vp26,257,_Session2_d02_,b06
False,vp26,257,_Session3_d03_,b06
False,vp26,258,_Session1_d01_,b04
False,vp26,258,_Session2_d02_,b06
False,vp26,258,_Session3_d03_,b06
False,vp26,259,_Session1_d01_,b04
False,vp26,259,_Session2_d02_,b06
False,vp26,259,_Session3_d03_,b06
False,vp26,25,_Session1_d01_,fam01
False,vp26,25,_Session2_d02_,b01
False,vp26,25,_Session3_d03_,b01
False,vp26,260,_Session1_d01_,b04
False,vp26,260,_Session2_d02_,b06
False,vp26,260,_Session3_d03_,b06
False,vp26,261,_Session1_d01_,b04
False,vp26,261,_Session2_d02_,b06
False,vp26,261,_Session3_d03_,b06
False,vp26,262,_Session1_d01_,b04
False,vp26,262,_Session2_d02_,b06
False,vp26,262,_Session3_d03_,b06
False,vp26,263,_Session2_d02_,b06
False,vp26,263,_Session3_d03_,b06
False,vp26,264,_Session1_d01_,b04
False,vp26,264,_Session2_d02_,b06
False,vp26,264,_Session3_d03_,b06
False,vp26,265,_Session1_d01_,b04
False,vp26,265,_Session2_d02_,b06
False,vp26,265,_Session3_d03_,b06
False,vp26,266,_Session2_d02_,b06
False,vp26,266,_Session3_d03_,b06
False,vp26,267,_Session1_d01_,b04
False,vp26,267,_Session2_d02_,b06
False,vp26,267,_Session3_d03_,b06
False,vp26,268,_Session1_d01_,b04
False,vp26,268,_Session2_d02_,b06
False,vp26,268,_Session3_d03_,b06
False,vp26,269,_Session1_d01_,b04
False,vp26,269,_Session2_d02_,b06
False,vp26,269,_Session3_d03_,b06
False,vp26,26,_Session1_d01_,fam01
False,vp26,26,_Session2_d02_,b01
False,vp26,26,_Session3_d03_,b01
False,vp26,270,_Session1_d01_,b04
False,vp26,270,_Session2_d02_,b06
False,vp26,270,_Session3_d03_,b06
False,vp26,271,_Session1_d01_,b04
False,vp26,271,_Session2_d02_,b06
False,vp26,271,_Session3_d03_,b06
False,vp26,272,_Session1_d01_,b04
False,vp26,272,_Session2_d02_,b06
False,vp26,272,_Session3_d03_,b06
False,vp26,273,_Session1_d01_,b04
False,vp26,273,_Session2_d02_,b06
False,vp26,273,_Session3_d03_,b06
False,vp26,274,_Session1_d01_,b04
False,vp26,274,_Session2_d02_,b06
False,vp26,274,_Session3_d03_,b06
False,vp26,275,_Session1_d01_,b04
False,vp26,275,_Session2_d02_,b06
False,vp26,275,_Session3_d03_,b06
False,vp26,276,_Session1_d01_,b04
False,vp26,276,_Session2_d02_,b06
False,vp26,276,_Session3_d03_,b06
False,vp26,277,_Session1_d01_,b04
False,vp26,277,_Session2_d02_,b06
False,vp26,277,_Session3_d03_,b06
False,vp26,278,_Session1_d01_,b04
False,vp26,278,_Session2_d02_,b06
False,vp26,278,_Session3_d03_,b06
False,vp26,279,_Session1_d01_,b04
False,vp26,279,_Session2_d02_,b06
False,vp26,279,_Session3_d03_,b06
False,vp26,27,_Session2_d02_,b01
False,vp26,27,_Session3_d03_,b01
False,vp26,280,_Session2_d02_,b06
False,vp26,280,_Session3_d03_,b06
False,vp26,281,_Session2_d02_,b06
False,vp26,281,_Session3_d03_,b06
False,vp26,282,_Session1_d01_,b04
False,vp26,282,_Session2_d02_,b06
False,vp26,282,_Session3_d03_,b06
False,vp26,283,_Session1_d01_,b04
False,vp26,283,_Session2_d02_,b06
False,vp26,283,_Session3_d03_,b06
False,vp26,284,_Session2_d02_,b06
False,vp26,284,_Session3_d03_,b06
False,vp26,285,_Session1_d01_,b04
False,vp26,285,_Session2_d02_,b06
False,vp26,285,_Session3_d03_,b06
False,vp26,286,_Session1_d01_,b04
False,vp26,286,_Session2_d02_,b06
False,vp26,286,_Session3_d03_,b06
False,vp26,287,_Session1_d01_,b04
False,vp26,287,_Session2_d02_,b06
False,vp26,287,_Session3_d03_,b06
False,vp26,288,_Session1_d01_,b05
False,vp26,288,_Session2_d02_,b07
False,vp26,288,_Session3_d03_,b07
False,vp26,289,_Session1_d01_,b05
False,vp26,289,_Session2_d02_,b07
False,vp26,289,_Session3_d03_,b07
False,vp26,28,_Session1_d01_,fam01
False,vp26,28,_Session2_d02_,b01
False,vp26,28,_Session3_d03_,b01
False,vp26,290,_Session1_d01_,b05
False,vp26,290,_Session2_d02_,b07
False,vp26,290,_Session3_d03_,b07
False,vp26,291,_Session1_d01_,b05
False,vp26,291,_Session2_d02_,b07
False,vp26,291,_Session3_d03_,b07
False,vp26,292,_Session1_d01_,b05
False,vp26,292,_Session2_d02_,b07
False,vp26,292,_Session3_d03_,b07
True,vp26,293,_Session1_d01_,b05
False,vp26,293,_Session2_d02_,b07
False,vp26,293,_Session3_d03_,b07
False,vp26,294,_Session1_d01_,b05
False,vp26,294,_Session2_d02_,b07
False,vp26,294,_Session3_d03_,b07
False,vp26,295,_Session1_d01_,b05
False,vp26,295,_Session2_d02_,b07
False,vp26,295,_Session3_d03_,b07
False,vp26,296,_Session2_d02_,b07
False,vp26,296,_Session3_d03_,b07
False,vp26,297,_Session1_d01_,b05
False,vp26,297,_Session2_d02_,b07
False,vp26,297,_Session3_d03_,b07
False,vp26,298,_Session1_d01_,b05
False,vp26,298,_Session2_d02_,b07
False,vp26,298,_Session3_d03_,b07
True,vp26,299,_Session1_d01_,b05
False,vp26,299,_Session2_d02_,b07
False,vp26,299,_Session3_d03_,b07
False,vp26,29,_Session1_d01_,fam01
False,vp26,29,_Session3_d03_,b01
False,vp26,2,_Session1_d01_,fam01
False,vp26,2,_Session3_d03_,b01
False,vp26,300,_Session1_d01_,b05
False,vp26,300,_Session2_d02_,b07
False,vp26,300,_Session3_d03_,b07
False,vp26,301,_Session1_d01_,b05
False,vp26,301,_Session2_d02_,b07
False,vp26,301,_Session3_d03_,b07
False,vp26,302,_Session1_d01_,b05
False,vp26,302,_Session2_d02_,b07
False,vp26,302,_Session3_d03_,b07
False,vp26,303,_Session1_d01_,b05
False,vp26,303,_Session2_d02_,b07
False,vp26,304,_Session1_d01_,b05
False,vp26,304,_Session2_d02_,b07
False,vp26,304,_Session3_d03_,b07
True,vp26,305,_Session1_d01_,b05
False,vp26,305,_Session2_d02_,b07
False,vp26,305,_Session3_d03_,b07
False,vp26,306,_Session2_d02_,b07
False,vp26,306,_Session3_d03_,b07
False,vp26,307,_Session2_d02_,b07
False,vp26,307,_Session3_d03_,b07
True,vp26,308,_Session1_d01_,b05
False,vp26,308,_Session2_d02_,b07
False,vp26,308,_Session3_d03_,b07
False,vp26,309,_Session2_d02_,b07
False,vp26,309,_Session3_d03_,b07
False,vp26,30,_Session1_d01_,fam01
False,vp26,30,_Session2_d02_,b01
False,vp26,30,_Session3_d03_,b01
False,vp26,310,_Session1_d01_,b05
False,vp26,310,_Session2_d02_,b07
False,vp26,310,_Session3_d03_,b07
True,vp26,311,_Session1_d01_,b05
False,vp26,311,_Session2_d02_,b07
False,vp26,311,_Session3_d03_,b07
False,vp26,312,_Session2_d02_,b07
False,vp26,312,_Session3_d03_,b07
False,vp26,313,_Session1_d01_,b05
False,vp26,313,_Session2_d02_,b07
False,vp26,313,_Session3_d03_,b07
False,vp26,314,_Session2_d02_,b07
False,vp26,314,_Session3_d03_,b07
False,vp26,315,_Session1_d01_,b05
False,vp26,315,_Session2_d02_,b07
False,vp26,315,_Session3_d03_,b07
False,vp26,316,_Session1_d01_,b05
False,vp26,316,_Session2_d02_,b07
False,vp26,316,_Session3_d03_,b07
False,vp26,317,_Session1_d01_,b05
False,vp26,317,_Session2_d02_,b07
False,vp26,317,_Session3_d03_,b07
False,vp26,318,_Session1_d01_,b05
False,vp26,318,_Session2_d02_,b07
False,vp26,318,_Session3_d03_,b07
False,vp26,319,_Session1_d01_,b05
False,vp26,319,_Session2_d02_,b07
False,vp26,319,_Session3_d03_,b07
False,vp26,31,_Session1_d01_,fam01
False,vp26,31,_Session2_d02_,b01
False,vp26,31,_Session3_d03_,b01
False,vp26,320,_Session2_d02_,b07
False,vp26,320,_Session3_d03_,b07
False,vp26,321,_Session1_d01_,b05
False,vp26,321,_Session2_d02_,b07
False,vp26,321,_Session3_d03_,b07
False,vp26,322,_Session1_d01_,b05
False,vp26,322,_Session2_d02_,b07
False,vp26,322,_Session3_d03_,b07
False,vp26,323,_Session1_d01_,b05
False,vp26,323,_Session2_d02_,b07
False,vp26,323,_Session3_d03_,b07
False,vp26,324,_Session1_d01_,b05
False,vp26,324,_Session2_d02_,b07
False,vp26,324,_Session3_d03_,b07
False,vp26,325,_Session1_d01_,b05
False,vp26,325,_Session2_d02_,b07
False,vp26,325,_Session3_d03_,b07
False,vp26,326,_Session1_d01_,b05
False,vp26,326,_Session2_d02_,b07
False,vp26,326,_Session3_d03_,b07
False,vp26,327,_Session1_d01_,b05
False,vp26,327,_Session2_d02_,b07
False,vp26,327,_Session3_d03_,b07
False,vp26,328,_Session1_d01_,b05
False,vp26,328,_Session2_d02_,b07
False,vp26,328,_Session3_d03_,b07
False,vp26,329,_Session1_d01_,b05
False,vp26,329,_Session2_d02_,b07
False,vp26,329,_Session3_d03_,b07
False,vp26,32,_Session1_d01_,fam01
False,vp26,32,_Session2_d02_,b01
False,vp26,32,_Session3_d03_,b01
False,vp26,330,_Session1_d01_,b05
False,vp26,330,_Session2_d02_,b07
False,vp26,330,_Session3_d03_,b07
False,vp26,331,_Session1_d01_,b05
False,vp26,331,_Session2_d02_,b07
False,vp26,331,_Session3_d03_,b07
False,vp26,332,_Session1_d01_,b05
True,vp26,332,_Session2_d02_,b07
False,vp26,332,_Session3_d03_,b07
False,vp26,333,_Session1_d01_,b05
False,vp26,333,_Session2_d02_,b07
False,vp26,333,_Session3_d03_,b07
False,vp26,334,_Session1_d01_,b05
False,vp26,334,_Session2_d02_,b07
False,vp26,334,_Session3_d03_,b07
False,vp26,335,_Session1_d01_,b05
False,vp26,335,_Session2_d02_,b07
False,vp26,335,_Session3_d03_,b07
False,vp26,336,_Session1_d01_,b06
False,vp26,336,_Session2_d02_,b08
False,vp26,337,_Session1_d01_,b06
False,vp26,337,_Session2_d02_,b08
False,vp26,337,_Session3_d03_,b08
False,vp26,338,_Session2_d02_,b08
False,vp26,338,_Session3_d03_,b08
False,vp26,339,_Session2_d02_,b08
False,vp26,339,_Session3_d03_,b08
False,vp26,33,_Session1_d01_,fam01
False,vp26,33,_Session2_d02_,b01
False,vp26,33,_Session3_d03_,b01
False,vp26,340,_Session1_d01_,b06
False,vp26,340,_Session2_d02_,b08
False,vp26,340,_Session3_d03_,b08
True,vp26,341,_Session1_d01_,b06
False,vp26,341,_Session2_d02_,b08
False,vp26,341,_Session3_d03_,b08
False,vp26,342,_Session1_d01_,b06
False,vp26,342,_Session2_d02_,b08
False,vp26,342,_Session3_d03_,b08
False,vp26,343,_Session1_d01_,b06
False,vp26,343,_Session2_d02_,b08
False,vp26,343,_Session3_d03_,b08
False,vp26,344,_Session1_d01_,b06
False,vp26,344,_Session2_d02_,b08
False,vp26,344,_Session3_d03_,b08
False,vp26,345,_Session1_d01_,b06
False,vp26,345,_Session2_d02_,b08
False,vp26,346,_Session1_d01_,b06
False,vp26,346,_Session2_d02_,b08
False,vp26,346,_Session3_d03_,b08
False,vp26,347,_Session2_d02_,b08
False,vp26,347,_Session3_d03_,b08
False,vp26,348,_Session1_d01_,b06
False,vp26,348,_Session2_d02_,b08
False,vp26,348,_Session3_d03_,b08
False,vp26,349,_Session1_d01_,b06
False,vp26,349,_Session2_d02_,b08
False,vp26,349,_Session3_d03_,b08
False,vp26,34,_Session1_d01_,fam01
False,vp26,34,_Session2_d02_,b01
False,vp26,34,_Session3_d03_,b01
False,vp26,350,_Session1_d01_,b06
False,vp26,350,_Session2_d02_,b08
False,vp26,350,_Session3_d03_,b08
False,vp26,351,_Session1_d01_,b06
False,vp26,351,_Session2_d02_,b08
False,vp26,351,_Session3_d03_,b08
False,vp26,352,_Session1_d01_,b06
False,vp26,352,_Session2_d02_,b08
False,vp26,352,_Session3_d03_,b08
False,vp26,353,_Session1_d01_,b06
False,vp26,353,_Session2_d02_,b08
False,vp26,353,_Session3_d03_,b08
False,vp26,354,_Session1_d01_,b06
False,vp26,354,_Session2_d02_,b08
False,vp26,354,_Session3_d03_,b08
False,vp26,355,_Session1_d01_,b06
False,vp26,355,_Session2_d02_,b08
False,vp26,355,_Session3_d03_,b08
False,vp26,356,_Session1_d01_,b06
False,vp26,356,_Session2_d02_,b08
False,vp26,356,_Session3_d03_,b08
False,vp26,357,_Session1_d01_,b06
False,vp26,357,_Session2_d02_,b08
False,vp26,357,_Session3_d03_,b08
False,vp26,358,_Session1_d01_,b06
False,vp26,358,_Session2_d02_,b08
False,vp26,358,_Session3_d03_,b08
False,vp26,359,_Session1_d01_,b06
False,vp26,359,_Session2_d02_,b08
False,vp26,359,_Session3_d03_,b08
False,vp26,35,_Session1_d01_,fam01
False,vp26,35,_Session2_d02_,b01
False,vp26,35,_Session3_d03_,b01
False,vp26,360,_Session1_d01_,b06
False,vp26,360,_Session2_d02_,b08
False,vp26,361,_Session1_d01_,b06
False,vp26,361,_Session2_d02_,b08
False,vp26,361,_Session3_d03_,b08
False,vp26,362,_Session1_d01_,b06
False,vp26,362,_Session2_d02_,b08
False,vp26,362,_Session3_d03_,b08
False,vp26,363,_Session1_d01_,b06
False,vp26,363,_Session2_d02_,b08
False,vp26,363,_Session3_d03_,b08
False,vp26,364,_Session1_d01_,b06
False,vp26,364,_Session2_d02_,b08
False,vp26,364,_Session3_d03_,b08
False,vp26,365,_Session1_d01_,b06
False,vp26,365,_Session2_d02_,b08
False,vp26,365,_Session3_d03_,b08
False,vp26,366,_Session1_d01_,b06
False,vp26,366,_Session2_d02_,b08
False,vp26,366,_Session3_d03_,b08
False,vp26,367,_Session1_d01_,b06
False,vp26,367,_Session2_d02_,b08
False,vp26,367,_Session3_d03_,b08
False,vp26,368,_Session1_d01_,b06
False,vp26,368,_Session2_d02_,b08
False,vp26,368,_Session3_d03_,b08
False,vp26,369,_Session2_d02_,b08
False,vp26,369,_Session3_d03_,b08
False,vp26,36,_Session2_d02_,b01
False,vp26,36,_Session3_d03_,b01
False,vp26,370,_Session1_d01_,b06
False,vp26,370,_Session2_d02_,b08
False,vp26,370,_Session3_d03_,b08
False,vp26,371,_Session1_d01_,b06
True,vp26,371,_Session2_d02_,b08
False,vp26,371,_Session3_d03_,b08
False,vp26,372,_Session1_d01_,b06
False,vp26,372,_Session2_d02_,b08
False,vp26,372,_Session3_d03_,b08
False,vp26,373,_Session1_d01_,b06
False,vp26,373,_Session2_d02_,b08
False,vp26,373,_Session3_d03_,b08
False,vp26,374,_Session1_d01_,b06
False,vp26,374,_Session2_d02_,b08
False,vp26,374,_Session3_d03_,b08
False,vp26,375,_Session1_d01_,b06
False,vp26,375,_Session2_d02_,b08
False,vp26,375,_Session3_d03_,b08
False,vp26,376,_Session1_d01_,b06
False,vp26,376,_Session2_d02_,b08
False,vp26,376,_Session3_d03_,b08
False,vp26,377,_Session1_d01_,b06
False,vp26,377,_Session2_d02_,b08
False,vp26,377,_Session3_d03_,b08
False,vp26,378,_Session1_d01_,b06
False,vp26,378,_Session2_d02_,b08
False,vp26,378,_Session3_d03_,b08
False,vp26,379,_Session1_d01_,b06
False,vp26,379,_Session2_d02_,b08
False,vp26,379,_Session3_d03_,b08
False,vp26,37,_Session1_d01_,fam01
False,vp26,37,_Session2_d02_,b01
False,vp26,37,_Session3_d03_,b01
False,vp26,380,_Session1_d01_,b06
False,vp26,380,_Session2_d02_,b08
False,vp26,380,_Session3_d03_,b08
False,vp26,381,_Session1_d01_,b06
False,vp26,381,_Session2_d02_,b08
False,vp26,381,_Session3_d03_,b08
False,vp26,382,_Session1_d01_,b06
False,vp26,382,_Session2_d02_,b08
False,vp26,382,_Session3_d03_,b08
False,vp26,383,_Session1_d01_,b06
False,vp26,383,_Session2_d02_,b08
False,vp26,383,_Session3_d03_,b08
False,vp26,384,_Session1_d01_,b07
False,vp26,384,_Session2_d02_,b09
False,vp26,384,_Session3_d03_,b09
False,vp26,385,_Session1_d01_,b07
False,vp26,385,_Session2_d02_,b09
False,vp26,385,_Session3_d03_,b09
False,vp26,386,_Session1_d01_,b07
False,vp26,386,_Session2_d02_,b09
False,vp26,386,_Session3_d03_,b09
False,vp26,387,_Session1_d01_,b07
False,vp26,387,_Session2_d02_,b09
False,vp26,387,_Session3_d03_,b09
False,vp26,388,_Session1_d01_,b07
False,vp26,388,_Session2_d02_,b09
False,vp26,388,_Session3_d03_,b09
False,vp26,389,_Session2_d02_,b09
False,vp26,389,_Session3_d03_,b09
False,vp26,38,_Session1_d01_,fam01
False,vp26,38,_Session2_d02_,b01
False,vp26,38,_Session3_d03_,b01
False,vp26,390,_Session1_d01_,b07
False,vp26,390,_Session2_d02_,b09
False,vp26,390,_Session3_d03_,b09
False,vp26,391,_Session1_d01_,b07
False,vp26,391,_Session2_d02_,b09
False,vp26,391,_Session3_d03_,b09
False,vp26,392,_Session1_d01_,b07
False,vp26,392,_Session2_d02_,b09
False,vp26,392,_Session3_d03_,b09
False,vp26,393,_Session1_d01_,b07
False,vp26,393,_Session2_d02_,b09
False,vp26,393,_Session3_d03_,b09
False,vp26,394,_Session1_d01_,b07
False,vp26,394,_Session2_d02_,b09
False,vp26,394,_Session3_d03_,b09
False,vp26,395,_Session1_d01_,b07
False,vp26,395,_Session2_d02_,b09
False,vp26,395,_Session3_d03_,b09
False,vp26,396,_Session1_d01_,b07
False,vp26,396,_Session3_d03_,b09
False,vp26,397,_Session1_d01_,b07
False,vp26,397,_Session2_d02_,b09
False,vp26,397,_Session3_d03_,b09
False,vp26,398,_Session1_d01_,b07
False,vp26,398,_Session2_d02_,b09
False,vp26,398,_Session3_d03_,b09
False,vp26,399,_Session1_d01_,b07
False,vp26,399,_Session2_d02_,b09
False,vp26,399,_Session3_d03_,b09
False,vp26,39,_Session2_d02_,b01
False,vp26,39,_Session3_d03_,b01
False,vp26,3,_Session1_d01_,fam01
False,vp26,3,_Session2_d02_,b01
False,vp26,3,_Session3_d03_,b01
False,vp26,400,_Session1_d01_,b07
False,vp26,400,_Session2_d02_,b09
False,vp26,400,_Session3_d03_,b09
False,vp26,401,_Session1_d01_,b07
False,vp26,401,_Session2_d02_,b09
False,vp26,401,_Session3_d03_,b09
False,vp26,402,_Session1_d01_,b07
False,vp26,402,_Session2_d02_,b09
False,vp26,402,_Session3_d03_,b09
False,vp26,403,_Session1_d01_,b07
False,vp26,403,_Session2_d02_,b09
False,vp26,403,_Session3_d03_,b09
False,vp26,404,_Session1_d01_,b07
False,vp26,404,_Session2_d02_,b09
False,vp26,404,_Session3_d03_,b09
False,vp26,405,_Session1_d01_,b07
False,vp26,405,_Session2_d02_,b09
False,vp26,405,_Session3_d03_,b09
False,vp26,406,_Session1_d01_,b07
False,vp26,406,_Session2_d02_,b09
False,vp26,406,_Session3_d03_,b09
True,vp26,407,_Session1_d01_,b07
False,vp26,407,_Session2_d02_,b09
False,vp26,407,_Session3_d03_,b09
False,vp26,408,_Session1_d01_,b07
False,vp26,408,_Session2_d02_,b09
False,vp26,408,_Session3_d03_,b09
False,vp26,409,_Session1_d01_,b07
False,vp26,409,_Session2_d02_,b09
False,vp26,409,_Session3_d03_,b09
False,vp26,40,_Session1_d01_,fam01
False,vp26,40,_Session2_d02_,b01
False,vp26,40,_Session3_d03_,b01
False,vp26,410,_Session1_d01_,b07
False,vp26,410,_Session2_d02_,b09
False,vp26,410,_Session3_d03_,b09
False,vp26,411,_Session1_d01_,b07
False,vp26,411,_Session2_d02_,b09
False,vp26,411,_Session3_d03_,b09
False,vp26,412,_Session1_d01_,b07
False,vp26,412,_Session2_d02_,b09
False,vp26,412,_Session3_d03_,b09
True,vp26,413,_Session1_d01_,b07
False,vp26,413,_Session2_d02_,b09
False,vp26,413,_Session3_d03_,b09
False,vp26,414,_Session1_d01_,b07
False,vp26,414,_Session2_d02_,b09
False,vp26,414,_Session3_d03_,b09
False,vp26,415,_Session1_d01_,b07
False,vp26,415,_Session2_d02_,b09
False,vp26,415,_Session3_d03_,b09
False,vp26,416,_Session1_d01_,b07
False,vp26,416,_Session2_d02_,b09
False,vp26,416,_Session3_d03_,b09
False,vp26,417,_Session1_d01_,b07
False,vp26,417,_Session2_d02_,b09
False,vp26,417,_Session3_d03_,b09
False,vp26,418,_Session1_d01_,b07
False,vp26,418,_Session2_d02_,b09
False,vp26,418,_Session3_d03_,b09
False,vp26,419,_Session1_d01_,b07
False,vp26,419,_Session2_d02_,b09
False,vp26,419,_Session3_d03_,b09
False,vp26,41,_Session2_d02_,b01
False,vp26,41,_Session3_d03_,b01
False,vp26,420,_Session2_d02_,b09
False,vp26,420,_Session3_d03_,b09
False,vp26,421,_Session1_d01_,b07
False,vp26,421,_Session2_d02_,b09
False,vp26,421,_Session3_d03_,b09
False,vp26,422,_Session1_d01_,b07
False,vp26,422,_Session2_d02_,b09
False,vp26,422,_Session3_d03_,b09
False,vp26,423,_Session1_d01_,b07
False,vp26,423,_Session2_d02_,b09
False,vp26,423,_Session3_d03_,b09
False,vp26,424,_Session1_d01_,b07
False,vp26,424,_Session2_d02_,b09
False,vp26,424,_Session3_d03_,b09
False,vp26,425,_Session1_d01_,b07
False,vp26,425,_Session2_d02_,b09
False,vp26,425,_Session3_d03_,b09
False,vp26,426,_Session1_d01_,b07
False,vp26,426,_Session2_d02_,b09
False,vp26,426,_Session3_d03_,b09
False,vp26,427,_Session1_d01_,b07
False,vp26,427,_Session2_d02_,b09
False,vp26,427,_Session3_d03_,b09
False,vp26,428,_Session1_d01_,b07
False,vp26,428,_Session2_d02_,b09
False,vp26,428,_Session3_d03_,b09
False,vp26,429,_Session1_d01_,b07
False,vp26,429,_Session2_d02_,b09
False,vp26,429,_Session3_d03_,b09
False,vp26,42,_Session1_d01_,fam01
False,vp26,42,_Session2_d02_,b01
False,vp26,42,_Session3_d03_,b01
False,vp26,430,_Session1_d01_,b07
False,vp26,430,_Session2_d02_,b09
False,vp26,430,_Session3_d03_,b09
False,vp26,431,_Session1_d01_,b07
False,vp26,431,_Session2_d02_,b09
False,vp26,431,_Session3_d03_,b09
False,vp26,432,_Session2_d02_,b10
False,vp26,432,_Session3_d03_,b10
False,vp26,433,_Session1_d01_,b08
False,vp26,433,_Session2_d02_,b10
False,vp26,433,_Session3_d03_,b10
False,vp26,434,_Session1_d01_,b08
False,vp26,434,_Session2_d02_,b10
False,vp26,434,_Session3_d03_,b10
False,vp26,435,_Session1_d01_,b08
False,vp26,435,_Session2_d02_,b10
False,vp26,435,_Session3_d03_,b10
False,vp26,436,_Session1_d01_,b08
False,vp26,436,_Session2_d02_,b10
False,vp26,437,_Session1_d01_,b08
False,vp26,437,_Session2_d02_,b10
False,vp26,437,_Session3_d03_,b10
False,vp26,438,_Session1_d01_,b08
False,vp26,438,_Session2_d02_,b10
False,vp26,438,_Session3_d03_,b10
False,vp26,439,_Session1_d01_,b08
False,vp26,439,_Session2_d02_,b10
False,vp26,43,_Session1_d01_,fam01
False,vp26,43,_Session2_d02_,b01
False,vp26,43,_Session3_d03_,b01
False,vp26,440,_Session1_d01_,b08
False,vp26,440,_Session2_d02_,b10
False,vp26,440,_Session3_d03_,b10
False,vp26,441,_Session1_d01_,b08
False,vp26,441,_Session2_d02_,b10
False,vp26,441,_Session3_d03_,b10
False,vp26,442,_Session1_d01_,b08
False,vp26,442,_Session2_d02_,b10
False,vp26,442,_Session3_d03_,b10
False,vp26,443,_Session1_d01_,b08
False,vp26,443,_Session2_d02_,b10
False,vp26,443,_Session3_d03_,b10
False,vp26,444,_Session1_d01_,b08
False,vp26,444,_Session2_d02_,b10
False,vp26,444,_Session3_d03_,b10
False,vp26,445,_Session1_d01_,b08
False,vp26,445,_Session2_d02_,b10
False,vp26,445,_Session3_d03_,b10
False,vp26,446,_Session1_d01_,b08
False,vp26,446,_Session2_d02_,b10
False,vp26,446,_Session3_d03_,b10
False,vp26,447,_Session1_d01_,b08
False,vp26,447,_Session2_d02_,b10
False,vp26,447,_Session3_d03_,b10
True,vp26,448,_Session1_d01_,b08
False,vp26,448,_Session2_d02_,b10
False,vp26,448,_Session3_d03_,b10
False,vp26,449,_Session1_d01_,b08
False,vp26,449,_Session2_d02_,b10
False,vp26,449,_Session3_d03_,b10
False,vp26,44,_Session1_d01_,fam01
False,vp26,44,_Session2_d02_,b01
False,vp26,44,_Session3_d03_,b01
False,vp26,450,_Session1_d01_,b08
False,vp26,450,_Session2_d02_,b10
False,vp26,451,_Session1_d01_,b08
False,vp26,451,_Session2_d02_,b10
False,vp26,451,_Session3_d03_,b10
False,vp26,452,_Session1_d01_,b08
False,vp26,452,_Session2_d02_,b10
False,vp26,452,_Session3_d03_,b10
False,vp26,453,_Session1_d01_,b08
False,vp26,453,_Session2_d02_,b10
False,vp26,454,_Session1_d01_,b08
False,vp26,454,_Session2_d02_,b10
False,vp26,454,_Session3_d03_,b10
False,vp26,455,_Session2_d02_,b10
False,vp26,455,_Session3_d03_,b10
False,vp26,456,_Session1_d01_,b08
